obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('2179',)",3721937380.86,8,3.73318004608,3742914125.0,3742914125.56,3721937380.86,0.0,internal_timestamp,34.0909996033,1512948580.86,32.8079986572,0,11.5291996002,1025.13244437,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2180',)",3721937380.92,8,3.73316001892,3742914125.0,3742914125.56,3721937380.92,0.0,internal_timestamp,34.0709991455,1512948580.92,32.8077011108,0,11.529299736,1025.13210458,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2181',)",3721937380.98,8,3.7331199646,3742914125.0,3742914125.56,3721937380.98,0.0,internal_timestamp,34.0519981384,1512948580.98,32.8070983887,0,11.5295000076,1025.13151396,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2182',)",3721937381.05,8,3.73307991028,3742914125.0,3742914125.56,3721937381.05,0.0,internal_timestamp,34.0340003967,1512948581.05,32.8065986633,0,11.5297002792,1025.1310079,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2183',)",3721937381.11,8,3.73305988312,3742914125.0,3742914125.56,3721937381.11,0.0,internal_timestamp,34.016998291,1512948581.11,32.806098938,0,11.529999733,1025.13048824,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2184',)",3721937381.17,8,3.73305010796,3742914125.0,3742914125.56,3721937381.17,0.0,internal_timestamp,33.9990005493,1512948581.17,32.8058013916,0,11.5302000046,1025.13013924,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2185',)",3721937381.23,8,3.73304009438,3742914125.0,3742914125.56,3721937381.23,0.0,internal_timestamp,33.9780006409,1512948581.23,32.8055000305,0,11.5304002762,1025.1297737,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2186',)",3721937381.3,8,3.73302006721,3742914125.0,3742914125.56,3721937381.3,0.0,internal_timestamp,33.9589996338,1512948581.3,32.8051986694,0,11.5305995941,1025.12941737,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2187',)",3721937381.36,8,3.73298001289,3742914125.0,3742914125.56,3721937381.36,0.0,internal_timestamp,33.9410018921,1512948581.36,32.8046989441,0,11.5306997299,1025.12892957,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2188',)",3721937381.42,8,3.73294997215,3742914125.0,3742914125.56,3721937381.42,0.0,internal_timestamp,33.9239997864,1512948581.42,32.8044013977,0,11.5307998657,1025.12860333,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2189',)",3721937381.48,8,3.73293995857,3742914125.0,3742914125.56,3721937381.48,0.0,internal_timestamp,33.9049987793,1512948581.48,32.8041000366,0,11.5310001373,1025.12824683,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2190',)",3721937381.55,8,3.73293995857,3742914125.0,3742914125.56,3721937381.55,0.0,internal_timestamp,33.8860015869,1512948581.55,32.8039016724,0,11.5312004089,1025.12797036,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2191',)",3721937381.61,8,3.73290991783,3742914125.0,3742914125.56,3721937381.61,0.0,internal_timestamp,33.8670005798,1512948581.61,32.8035011292,0,11.5313997269,1025.12753698,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2192',)",3721937381.83,8,3.73288989067,3742914125.0,3742914125.56,3721937381.83,0.0,internal_timestamp,33.8489990234,1512948581.83,32.8030014038,1,11.5315999985,1025.1270309,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2193',)",3721937381.83,8,3.73285007477,3742914125.0,3742914125.57,3721937381.83,0.0,internal_timestamp,33.8289985657,1512948581.83,32.8025016785,0,11.5318002701,1025.12651578,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2194',)",3721937381.84,8,3.73281002045,3742914125.0,3742914125.57,3721937381.84,0.0,internal_timestamp,33.811000824,1512948581.84,32.8018989563,0,11.531999588,1025.12592988,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
